Gene	Length	YM9A	YC0A	YC1A	YC2A	YC3A	YC4A	YH1A	YH2A	YH3A	YH4A	RC1A	RC2A	RC3A	RC4A	RH1A	RH2A	RH3A	RH4A	YM9B	YC0B	YC1B	YC2B	YC3B	YC4B	YH1B	YH2B	YH3B	YH4B	RC1B	RC2B	RC3B	RC4B	RH1B	RH2B	RH3B	RH4B
CNAG_06880	741	6.333	16.822	80.88	23.167	10.603	11.675	51.73	17.327	13.173	32.483	42.809	27.316	33.172	20.773	8.296	8.592	17.475	11.13	12.004	13.214	39.375	15.974	7.199	6.751	45.968	24.377	8.861	25.373	83.924	21.926	17.304	11.803	36.65	20.199	35.115	29.811
CNAG_06881	906	27.443	23.748	111.001	37.476	40.616	21.242	65.857	29.928	67.023	55.404	60.436	46.074	27.19	25.881	32.77	34.594	14.129	14.671	22.994	26.121	53.01	38.765	17.998	25.423	53.567	64.867	50.51	76.12	116.35	43.227	34.816	39.526	84.787	51.941	56.358	39.428
CNAG_06882	595	29.555	47.496	41.835	32.706	37.561	47.836	23.06	30.979	34.898	33.468	32.232	20.075	42.961	28.775	9.956	33.915	7.064	24.789	48.863	1.844	25.183	23.181	39.338	35.908	12.233	46.275	39.433	45.542	29.246	46.985	19.597	34.036	26.804	38.155	51.156	25.003
CNAG_06884	1647	7.916	58.381	25.101	12.606	8.806	5.189	9.972	5.776	22.187	25.452	39.787	11.519	17.946	13.111	34.844	26.906	15.244	29.089	14.879	28.272	27.966	8.766	1.414	1.58	16.682	14.048	15.951	22.771	19.074	7.518	15.219	6.039	39.932	19.879	6.936	24.362
CNAG_06887	423	2.639	18.801	4.462	5.11	6.47	11.513	2.285	1.575	6.471	6.469	4.533	4.278	6.798	7.832	2.074	14.244	5.949	5.312	8.454	3.38	3.757	5.065	8.099	9.911	0.371	0	0	7.157	4.451	8.771	8.965	12.901	1.641	12.504	15.173	3.847
CNAG_06888	3633	54.359	119.73	37.93	41.223	37.561	54.322	11.842	51.981	43.68	55.967	44.319	92.149	57.644	85.815	59.318	124.809	76.591	104.213	44.298	58.08	19.618	22.012	30.853	41.079	3.522	49.58	37.661	40.337	30.518	70.165	75.469	65.602	27.898	72.141	69.797	93.281
CNAG_06889	1801	90.775	52.444	208.615	230.306	167.675	85.942	296.876	179.571	123.183	86.06	209.006	75.036	33.716	33.543	80.889	20.123	31.603	15.177	68.645	0.922	179.205	226.747	157.609	73.397	301.014	173.53	169.696	80.024	255.588	62.647	9.59	0	256.003	14.749	13.873	5.449
CNAG_06890	2016	2.111	0	2.789	2.726	2.516	0.649	4.986	9.976	9.245	9.703	6.044	0	1.36	1.192	0	6.331	1.115	1.265	2.367	0	3.339	4.48	4.757	2.011	2.78	10.329	0	7.807	0	0	1.876	3.843	0	1.924	0.867	3.526
CNAG_06891	1387	50.665	37.601	27.332	47.697	42.413	35.836	27.423	41.48	42.756	49.217	15.613	23.037	28.822	22.305	15.348	54.717	11.154	29.342	35.844	14.75	13.774	30.194	30.468	27.578	21.872	38.011	31.015	27.976	0	20.047	29.395	24.429	38.291	36.872	31.214	24.362
CNAG_06892	1292	19.527	52.444	15.618	27.596	9.165	14.107	49.029	34.129	49.458	47.952	25.181	28.961	9.517	18.048	6.222	18.993	8.18	11.13	22.149	8.912	17.253	23.766	15.298	17.523	50.231	32.64	21.267	50.747	15.259	21.3	8.339	17.842	35.556	31.101	44.653	49.686
CNAG_06893	1272	26.388	11.874	11.156	24.53	17.073	39.89	2.493	26.253	8.32	27.562	7.051	10.531	9.789	16.857	4.148	7.461	14.5	13.659	30.603	19.053	5.426	10.714	32.01	42.659	12.048	34.293	23.483	64.409	10.808	14.409	17.929	44.467	3.282	5.13	4.769	12.181
CNAG_06895	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759	0	0	0	0.39	1.671	1.293	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06896	3500	183.132	229.564	393.803	446.303	270.652	423.548	508.99	254.654	248.216	338.192	183.321	213.259	214.532	217.432	119.881	164.377	140.17	149.744	247.526	191.449	247.659	379.859	358.284	471.404	519.916	248.313	238.372	339.612	63.579	199.844	200.972	253.899	55.249	141.717	166.906	186.241
CNAG_06897	2443	298.712	402.727	1243.881	429.95	440.842	175.289	1428.497	983.438	749.039	593.417	933.73	735.217	802.932	532.258	598.575	844.494	323.841	279.252	319.89	399.185	1167.335	601.931	435.417	174.945	1512.853	1400.218	1056.281	640.839	1048.419	1013.004	1051.349	774.871	1168.972	1008.048	556.208	553.914
CNAG_06898	1744	84.969	130.614	78.091	144.452	207.392	284.743	117.172	190.072	283.345	236.945	75.544	101.364	165.861	260.51	14.104	146.741	100.387	86.254	167.046	117.082	84.454	151.944	309.69	330.356	113.807	190.883	176.785	232.914	114.442	155.991	210.145	318.952	51.966	222.194	311.702	367.673
CNAG_06899	1254	96.58	99.94	44.066	73.93	51.219	48.484	77.907	140.716	94.988	115.449	47.341	62.859	55.74	61.637	14.518	66.248	28.629	24.789	86.059	17.516	61.636	74.024	53.093	51.421	75.439	87.178	76.651	108.65	36.876	52.624	57.123	45.016	25.163	61.56	78.467	64.752
CNAG_06900	1779	282.879	174.152	269.972	393.156	273.347	264.636	422.358	686.779	553.748	611.136	224.619	263.283	295.56	226.797	100.385	244.191	163.965	98.396	300.785	56.851	229.015	332.328	266.496	237.282	392.022	624.293	777.147	500.961	272.754	365.859	358.163	280.798	301.406	397.897	379.765	190.408
CNAG_06901	1736	7.916	18.801	13.387	22.145	13.119	18.972	24.722	14.177	33.049	49.78	12.087	11.519	18.218	42.737	2.489	10.175	13.385	51.854	20.627	12.599	17.253	39.155	12.341	18.529	14.828	32.227	17.723	42.289	12.08	22.553	34.19	35.409	8.205	8.978	43.786	47.762
CNAG_06902	5608	480.789	102.908	46.855	89.942	182.052	989.791	28.67	38.854	69.796	508.483	37.269	83.921	93.807	278.218	14.518	27.132	52.796	120.402	478.483	124.765	62.054	104.607	443.259	1236.825	40.778	83.873	149.315	848.38	42.598	171.027	237.038	511.64	51.966	109.333	166.039	200.986
CNAG_06903	3032	24.805	52.444	9.483	25.552	24.082	38.917	22.022	25.728	34.667	33.749	9.065	35.214	38.067	41.886	33.6	48.612	26.026	37.942	33.139	8.912	5.426	21.818	16.841	36.77	5.005	24.377	20.381	42.939	3.179	28.818	35.441	56.544	18.052	44.246	45.953	56.417
CNAG_06904	4467	10.555	58.381	35.141	4.429	2.336	3.243	3.74	2.625	7.627	7.875	6.547	21.063	25.831	12.43	5.393	8.592	6.321	11.13	7.608	19.975	11.131	1.948	1.157	3.16	4.448	1.653	1.329	9.759	8.901	15.662	9.381	5.764	6.564	8.336	11.272	6.411
CNAG_06905	1051	0	30.675	99.845	6.473	1.617	4.702	83.724	36.754	23.342	36.421	88.639	35.872	20.393	25.37	47.703	58.561	31.975	24.03	4.396	92.191	59.549	7.402	0.771	1.005	45.226	15.7	35.446	17.566	36.24	33.203	22.516	9.058	140.036	127.289	78.467	53.532
CNAG_06906	1726	395.292	120.719	113.79	318.204	326.364	355.929	185.73	297.184	299.754	314.708	179.292	192.196	204.472	177.589	76.326	157.141	80.31	88.025	367.908	42.1	99.898	230.448	248.498	292.868	168.486	280.126	374.838	240.071	145.596	218.012	184.085	164.966	157.54	111.578	114.45	82.061
CNAG_06907	1401	0	2.969	22.312	14.99	5.032	8.594	4.986	10.501	4.622	9.14	3.022	0	14.411	1.362	3.733	12.436	0	4.3	4.734	0	19.896	11.883	5.142	15.225	12.048	11.569	8.418	0.651	8.265	0.626	5.629	7.137	0	9.298	9.971	14.104
CNAG_06908	1296	479.733	268.155	168.454	168.982	132.81	142.858	130.675	184.296	128.037	118.543	154.614	182.982	192.78	305.972	44.8	130.687	95.182	96.372	569.276	52.241	134.264	142.204	79.833	122.519	97.496	135.518	113.426	110.602	120.165	181.677	207.643	329.657	89.711	117.029	141.761	182.394
CNAG_06909	2061	4.75	14.843	23.427	38.498	30.911	15.567	29.916	13.127	20.338	32.061	17.123	16.784	15.227	23.156	13.274	14.244	21.936	17.453	16.4	8.604	14.748	22.012	44.609	16.949	22.242	43.382	21.267	16.916	20.345	20.674	30.438	28.821	29.539	43.605	28.612	36.543
CNAG_06910	1069	4.222	0	3.905	6.132	5.391	3.243	1.87	1.575	5.547	3.937	0	8.557	5.166	5.619	0	0	2.231	1.012	3.72	2.766	5.426	12.272	9.899	3.16	6.117	2.066	0	0.651	2.543	1.879	5.42	0	3.829	0	6.503	1.923
CNAG_06911	1105	4.222	0	0	0	0	0.486	0	0	0	0	2.518	0	0	0	0	0	0	0	0	0	0	0	0	2.011	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06912	1002	17.944	4.948	10.598	11.243	6.47	3.243	4.155	3.15	9.938	21.796	1.511	19.746	7.07	10.897	2.904	21.706	7.808	9.612	5.579	8.912	9.183	3.506	7.071	6.033	2.966	2.479	12.849	21.47	1.907	0	12.509	18.939	3.829	22.764	18.208	25.644
CNAG_06913	1792	4.222	180.089	80.88	25.552	13.119	6.973	43.42	26.253	9.938	6.469	78.063	64.504	52.749	44.27	16.593	31.88	13.757	24.283	10.314	282.41	85.289	16.948	9.77	9.911	10.936	5.784	14.178	1.301	51.499	51.371	29.812	17.293	12.034	10.581	2.601	19.554
CNAG_06914	1804	51.193	9.895	0.558	24.53	61.103	91.293	12.257	57.232	53.849	94.637	5.54	14.151	44.592	51.421	7.881	30.524	36.065	56.66	49.708	13.829	3.339	25.129	81.376	90.058	4.263	43.382	48.295	98.24	3.179	69.538	55.872	82.62	7.658	50.659	52.456	53.532
CNAG_06915	2429	5.805	4.948	1.673	0	3.055	2.757	3.324	0	5.084	2.812	0	10.202	8.701	3.576	7.881	16.279	1.859	18.971	2.198	0.922	1.809	1.558	4.242	3.734	3.707	5.371	4.874	16.916	0	0	8.131	3.294	0	7.374	7.37	17.31
CNAG_06916	3210	127.718	37.601	254.354	311.05	279.278	181.937	410.516	341.289	218.402	111.09	244.261	112.224	198.218	97.223	99.555	90.215	68.04	23.777	103.981	17.516	246.963	309.147	285.136	115.481	429.463	304.503	117.414	113.204	357.95	168.521	149.061	79.601	181.609	50.98	59.392	29.17
CNAG_06917	925	12.138	38.591	29.563	97.097	24.082	13.135	41.758	113.413	38.365	15.609	17.627	402.164	1628.16	2803.462	9.126	794.977	1330.684	1506.037	10.145	19.36	26.992	39.544	15.427	4.165	35.773	61.562	32.344	20.819	17.802	234.3	1531.263	3902.08	27.351	964.764	2941.009	4123.585
CNAG_06918	2031	12.138	1.979	3.905	11.243	5.391	47.025	6.648	4.2	0.231	5.625	10.073	39.492	11.42	45.632	1.659	18.767	7.064	16.694	8.116	16.902	15.026	17.337	5.914	26.859	3.336	2.892	6.203	4.554	9.537	12.529	36.9	83.443	8.205	17.634	16.04	12.502
CNAG_06919	1348	564.175	143.478	286.706	790.059	904.509	815.313	422.566	530.311	662.371	584.137	270.953	364.317	428.792	313.123	104.533	198.518	138.311	88.784	532.249	76.518	236.528	559.464	744.979	580.853	280.254	551.989	461.237	371.492	251.137	476.745	449.476	264.055	220.447	268.685	208.09	153.545
CNAG_06920	3875	274.963	192.953	93.152	257.561	270.652	247.286	194.455	342.864	282.652	314.427	194.905	261.637	217.251	224.754	156.799	358.825	243.531	274.952	327.33	133.676	125.082	219.344	193.862	189.739	175.9	288.803	265.4	249.83	160.855	241.818	206.392	232.763	223.729	306.839	274.419	280.483
CNAG_06921	4175	44.86	25.727	132.197	155.014	146.648	63.078	158.306	110.788	58.009	47.811	49.859	46.074	60.363	36.267	14.104	80.493	37.552	43.254	34.322	36.569	147.065	131.685	116.6	51.133	141.239	113.621	60.258	36.434	101.727	36.962	45.448	27.723	15.316	67.331	41.618	79.497
CNAG_06922	2042	13.194	8.906	166.78	137.639	35.943	17.675	129.429	74.559	46.916	35.155	56.91	11.519	2.447	6.811	23.23	11.079	5.205	0	19.782	63.919	182.266	121.36	14.655	10.629	179.607	63.628	66.461	11.06	134.152	11.276	3.753	2.745	41.573	9.619	14.74	11.219
CNAG_06923	2661	611.145	2127.429	2739.885	182.269	103.516	49.944	1889.497	194.797	133.121	91.684	2077.977	568.691	273.535	317.89	601.479	364.478	238.326	284.564	445.682	3660.58	2780.178	109.283	9.513	12.352	1894.68	129.734	104.122	48.144	2435.08	624.592	209.311	268.995	1825.391	546.347	656.351	787.276
CNAG_06924	2252	25.332	36.612	119.368	19.079	8.986	8.108	80.815	44.63	25.191	19.546	47.341	24.683	20.393	24.859	21.155	10.853	11.526	11.13	15.724	46.403	68.454	29.22	3.728	9.911	75.809	27.269	26.141	16.916	52.135	4.385	7.297	15.92	12.034	7.374	11.705	19.554
CNAG_06925	1627	54.887	17.811	79.207	76.996	40.616	36.809	47.783	48.831	46.454	39.374	13.094	30.936	41.873	26.902	2.489	16.506	13.013	18.465	52.921	9.526	65.393	60.388	56.307	61.475	95.272	71.478	7.532	22.771	20.981	26.312	37.109	20.312	3.282	22.123	21.676	25.644
CNAG_06926	2020	13.722	60.36	13.945	17.375	13.479	30.161	13.712	21.527	21.956	22.78	1.511	34.885	23.656	35.586	13.689	33.011	18.962	11.383	21.473	43.944	11.409	7.987	14.141	16.231	12.789	26.029	15.951	11.06	22.253	15.662	18.971	23.606	6.017	16.352	19.942	55.456
CNAG_06927	1866	42.749	47.496	50.759	42.586	47.265	55.295	46.329	66.158	59.627	69.888	38.78	40.151	33.716	54.656	22.815	52.456	30.488	28.077	90.962	16.287	30.47	47.336	44.223	49.984	73.4	68.585	66.461	93.036	34.333	52.624	55.455	43.918	67.83	57.071	30.346	40.39
CNAG_06928	3623	80.219	31.664	8.925	24.53	62.721	83.185	14.958	76.659	76.267	104.903	20.649	50.024	72.055	92.626	27.792	149.68	106.708	114.331	68.475	49.168	13.357	10.519	70.834	58.315	11.677	49.167	85.07	102.795	5.086	35.082	57.957	95.521	22.975	82.722	93.207	126.298
CNAG_06929	3098	71.248	88.066	152.278	259.946	139.998	90.158	220.839	264.63	154.846	125.293	168.716	164.223	126.979	92.285	79.229	165.055	58.373	62.983	79.804	70.679	127.447	213.89	133.826	97.096	190.728	251.618	107.666	83.277	105.541	135.944	144.474	93.325	134.566	136.907	96.242	101.295
CNAG_06930	472	136.69	16.822	57.453	125.714	149.164	117.238	86.84	100.812	122.259	60.748	41.298	58.91	73.142	85.134	11.615	33.689	39.411	14.165	87.243	14.136	54.68	81.816	116.6	108.73	68.21	59.496	44.75	57.903	38.147	45.732	74.009	84.267	31.727	32.063	26.011	26.606
CNAG_06931	2854	2.111	0.99	45.739	162.168	95.609	29.35	136.908	108.688	75.112	28.968	51.37	36.86	29.909	14.473	23.644	67.831	10.41	12.647	10.483	35.34	106.994	159.346	80.347	20.252	201.664	148.326	63.359	9.759	99.183	70.791	43.989	14.273	78.77	70.538	22.11	39.748
CNAG_06932	1750	5.278	0	40.719	44.29	33.607	11.675	76.868	17.327	15.485	4.781	50.867	31.594	37.795	9.705	10.785	29.846	0	1.771	4.396	11.677	66.784	47.336	44.609	15.512	82.111	37.598	13.735	0	41.326	42.6	41.07	14.548	44.855	48.735	12.139	19.874
CNAG_06934	2063	10.027	15.832	8.367	6.132	7.907	17.513	6.648	19.427	23.574	16.453	12.087	13.822	14.411	26.902	4.148	27.132	16.731	13.406	17.415	8.604	4.731	10.13	8.87	16.661	9.638	9.09	13.735	31.879	0	10.65	25.643	31.84	16.957	40.399	40.751	28.529
CNAG_06935	725	0	7.916	22.87	34.069	18.511	29.188	26.592	28.353	35.591	33.468	30.721	35.543	26.103	26.732	9.126	29.846	22.68	23.271	3.72	24.891	22.957	14.22	27.511	29.158	12.048	8.263	38.104	11.711	16.531	49.491	45.031	34.585	31.727	46.811	56.358	37.505
CNAG_06936	2820	5.278	18.801	16.734	5.792	10.424	7.783	11.634	4.2	8.089	4.781	12.591	13.164	14.683	7.492	5.393	14.018	3.718	10.118	3.889	5.839	13.496	3.701	16.069	12.352	5.561	2.892	10.191	13.663	14.623	16.288	15.636	11.803	6.017	25.65	10.405	15.707
CNAG_06938	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06939	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641
CNAG_06942	2034	13.722	40.57	7.251	11.583	8.447	20.918	6.025	24.153	14.329	23.905	5.036	22.05	30.453	36.267	9.956	43.412	21.565	35.412	23.84	17.824	3.617	7.597	10.413	15.081	6.117	30.987	20.381	13.012	6.358	34.456	41.695	37.604	24.616	42.964	35.549	49.365
CNAG_06943	2125	0	2.969	2.231	2.044	5.571	4.216	9.349	4.2	16.409	3.094	8.562	7.569	4.622	8.343	3.733	6.557	6.692	1.012	4.565	2.151	5.287	3.117	7.328	10.054	5.561	14.048	17.723	7.157	0	8.144	5.837	3.019	2.188	21.161	3.902	1.923
CNAG_06944	3858	0.528	6.927	0.558	1.022	1.977	0.486	1.247	3.675	1.618	0.984	7.051	3.291	10.876	9.535	0	6.105	2.974	1.265	5.918	0.307	1.53	0.195	1.8	0.575	1.854	0.826	0	0.651	0	0.626	7.088	4.392	2.188	8.016	6.503	2.564
CNAG_06946	1246	147.773	37.601	108.212	127.077	139.1	135.399	81.023	119.714	120.179	95.622	111.806	53.315	96.798	74.067	17.422	65.118	40.898	35.412	144.728	22.74	65.81	78.115	95.26	101.98	56.903	90.896	52.282	51.397	64.215	72.044	43.78	51.603	37.744	25.329	54.624	50.327
CNAG_06947	2443	22.166	14.843	8.925	14.309	20.667	21.404	13.088	39.905	24.96	26.296	2.015	25.012	16.314	13.281	5.393	32.333	10.782	9.106	32.97	11.985	5.148	10.324	28.154	28.296	5.19	23.964	21.267	30.578	6.994	14.409	21.265	19.488	12.034	23.726	7.803	19.554
CNAG_06948	1501	174.161	30.675	141.68	157.399	167.315	141.561	139.817	117.088	150.224	89.013	140.009	92.149	118.822	80.537	28.207	68.509	47.219	36.424	115.478	4.302	96.42	127.399	127.013	91.494	147.356	130.147	127.604	60.506	120.165	103.994	86.935	52.976	83.693	40.399	66.762	44.877
CNAG_06949	489	55.415	5.937	77.533	47.356	24.621	13.459	32.825	15.752	11.093	15.609	26.692	62.53	93.535	69.469	16.178	17.184	6.692	14.165	51.906	60.846	46.053	29.61	34.196	17.523	15.199	25.616	18.609	11.06	58.493	51.371	119.249	66.151	28.992	39.758	29.913	8.655
CNAG_06953	1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06954	3588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06955	1416	0	0	0	0	0	0	0	0	0	0.281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06956	637	0.528	2.969	0.558	1.022	1.977	2.108	2.078	1.575	1.618	2.812	5.54	2.633	4.35	5.449	3.319	6.331	2.603	0.506	0.507	0.615	0.835	1.948	1.286	2.873	0.371	1.239	2.215	1.952	2.543	6.891	7.297	0.823	2.735	3.527	0.867	2.244
CNAG_06957	1610	0	0	0	0	0	0	0	0	0	0.141	0	0.329	0	0	0	0	0	0.253	0	0	0	0	0	0	0	0	0	0	0	0.626	0	0	0	0	0	0
CNAG_06958	3588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_06962	1764	22.166	38.591	44.066	9.199	1.617	5.351	18.49	23.103	14.098	11.812	26.189	13.164	24.743	9.024	19.081	16.053	5.577	4.3	3.551	19.053	27.549	2.727	1.414	4.022	12.789	8.676	16.394	9.108	21.617	3.132	14.593	14.822	19.693	21.803	14.74	12.822
CNAG_06963	2083	183.66	0.99	45.739	377.484	151.68	181.289	95.773	135.466	162.473	145.12	54.896	269.536	357.554	163.117	12.444	23.741	13.757	14.418	169.244	0.307	88.489	425.832	222.272	215.881	86.745	311.94	117.857	203.637	122.708	588.883	530.782	354.36	13.128	20.199	25.144	7.052
CNAG_06966	2096	0	0	3.905	3.066	1.797	3.73	0.208	4.2	5.084	6.187	4.029	8.228	2.447	2.724	2.489	10.853	0	1.265	6.763	8.912	0.835	0.974	1.286	1.724	0	5.371	0	14.964	0	3.132	10.424	4.941	4.376	24.688	8.237	5.129
CNAG_06967	2083	73.886	94.992	92.594	91.986	72.066	71.672	114.055	108.688	117.406	115.309	76.552	184.298	185.438	191.551	96.237	317.222	215.274	196.791	89.272	119.54	100.594	61.946	65.049	75.838	87.487	132.626	91.273	135.324	93.461	117.15	174.495	236.057	121.984	357.819	374.562	461.275
CNAG_06968	596	9.5	32.654	19.523	13.628	10.064	8.27	6.856	6.301	15.485	14.062	13.094	13.164	15.227	16.686	13.274	32.333	18.59	25.042	14.54	10.756	3.757	7.597	10.413	12.783	2.595	9.916	11.52	37.735	0.636	8.144	11.049	21.135	24.616	24.688	25.144	35.261
CNAG_06969	880	45.915	13.853	30.679	40.201	26.059	32.107	35.11	49.881	29.814	34.593	20.145	34.885	38.61	29.116	7.467	13.114	16.731	18.212	31.617	16.594	23.931	21.038	43.323	25.136	15.014	19.006	29.243	51.397	28.611	19.421	25.226	24.429	39.932	30.78	17.341	36.543
CNAG_06971	5358	303.989	192.953	150.047	269.826	323.488	410.899	137.739	280.907	357.07	443.797	135.98	207.664	203.656	257.445	41.896	198.066	95.553	153.032	243.976	103.253	121.325	269.992	355.07	352.045	122.333	247.073	234.385	401.419	86.468	216.133	208.685	296.993	137.301	201.674	264.014	292.023
CNAG_06973	2213	13.194	16.822	10.04	1.022	7.548	12.486	7.895	33.079	18.72	23.905	14.102	44.1	59.819	46.313	7.052	56.073	36.437	18.465	8.961	5.224	1.67	4.091	6.685	13.932	2.595	3.718	22.597	13.663	9.537	20.047	27.519	25.527	26.804	30.78	58.959	47.762
CNAG_06976	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962
CNAG_06980	4111	200.549	150.404	81.996	124.011	171.988	223.935	134.83	143.867	169.868	193.353	42.809	122.097	161.239	143.195	47.703	125.939	78.451	93.843	175.5	44.866	61.219	124.867	165.194	195.054	96.754	136.758	137.795	163.3	71.844	125.294	103.196	134.772	94.634	106.768	120.952	137.517
CNAG_06983	2735	27.443	43.538	34.025	99.822	46.367	47.349	63.572	68.783	71.645	53.436	27.7	53.973	34.26	43.418	26.548	31.428	21.936	25.042	53.935	47.324	53.288	62.92	28.925	57.884	69.693	53.712	57.156	67.662	26.703	63.9	45.656	53.25	66.736	70.858	66.329	72.124
CNAG_06984	2269	13.194	42.549	124.388	114.472	72.246	63.727	76.452	61.957	40.676	30.374	81.084	84.58	45.68	53.634	36.089	20.349	36.809	29.595	29.081	7.99	107.272	121.36	73.405	41.941	68.581	52.059	52.282	35.132	106.813	42.6	41.07	42.271	42.12	38.475	34.248	23.4
CNAG_06985	2958	56.998	80.15	33.468	27.255	21.925	31.458	35.525	22.578	38.827	51.608	24.678	44.758	56.828	45.802	28.622	67.605	20.077	20.489	34.153	69.143	61.358	39.934	35.481	22.263	83.224	23.55	37.218	35.783	48.32	34.456	46.699	59.563	50.872	60.919	66.762	66.675
CNAG_06986	1883	16.888	13.853	10.598	29.981	25.34	12.648	15.581	14.177	22.649	20.531	35.758	26.657	50.03	35.756	24.889	41.829	15.244	24.03	18.429	35.34	35.062	30.973	15.555	10.054	29.657	15.7	11.52	24.723	34.333	54.503	40.236	32.389	46.496	57.071	41.618	27.247
CNAG_06993	1360	56.47	30.675	122.157	78.359	70.269	87.563	124.858	70.883	97.53	66.935	133.966	32.252	45.68	28.946	24.889	14.244	18.59	5.059	66.108	39.642	148.039	120.776	91.017	83.451	146.8	96.681	54.941	48.795	223.163	69.538	37.734	43.369	113.232	36.872	24.711	13.784
CNAG_06994	1434	16.888	8.906	29.563	34.41	28.036	22.215	25.138	33.604	31.894	25.593	57.414	41.467	53.293	59.764	13.689	33.463	16.731	22.259	23.84	10.448	25.601	27.077	24.683	19.247	19.091	41.73	20.824	39.687	50.863	58.888	40.028	52.427	39.385	47.453	24.277	55.456
CNAG_06997	2388	146.717	11.874	170.685	347.163	328.34	208.855	287.112	247.303	200.838	167.057	168.716	103.997	137.311	85.304	60.978	36.629	35.321	30.606	162.989	7.375	145.673	308.173	268.681	198.645	241.33	269.797	212.231	141.18	133.516	139.703	74.218	62.034	149.335	55.468	49.421	29.17
CNAG_06998	1953	414.819	224.617	136.66	149.222	204.696	236.583	122.573	183.771	199.451	338.614	119.36	205.031	234.381	231.224	40.652	210.276	123.439	142.661	410.515	91.883	110.472	126.23	160.823	189.165	85.077	119.818	199.825	315.54	97.912	117.15	219.318	257.741	105.027	257.142	227.165	299.075
CNAG_06999	2030	6.333	24.738	39.046	0	0.359	0	7.687	0	3.467	2.109	29.714	8.557	5.71	2.384	13.689	4.522	4.833	5.312	2.874	35.032	34.923	0	0.643	0	3.336	0	3.545	1.952	52.771	5.012	6.671	0	24.069	22.444	29.479	29.811
CNAG_07000	1195	101.33	38.591	22.87	35.772	57.329	59.024	21.398	44.63	48.996	73.404	28.203	46.074	62.538	48.867	8.711	32.107	18.962	26.812	93.668	22.74	26.018	35.454	36.767	64.491	16.682	33.053	23.483	50.747	22.253	41.347	47.533	60.112	21.334	50.659	51.589	22.759
CNAG_07002	3456	0	0.99	1.673	0.341	0	0.324	0	0.525	0.462	0	0	0	1.088	0.511	0	0.452	0	1.771	0.507	0	0	0.584	0.257	0	0	0	0	0	0.636	0	0.417	0	0	0	0.434	0.962
CNAG_07004	1669	517.732	475.95	400.496	450.051	381.716	455.978	432.122	453.652	500.592	554.747	288.58	303.762	306.708	305.29	153.896	231.077	126.413	133.302	599.203	217.262	363.418	470.441	400.322	436.788	421.308	501.583	439.083	456.069	267.668	253.094	252.882	295.071	214.977	254.256	229.766	258.686
CNAG_07005	2551	6.861	85.097	113.79	36.454	13.479	19.783	105.953	65.107	74.419	92.247	86.624	153.033	60.363	114.08	87.94	104.912	66.925	94.602	25.361	44.559	53.567	44.414	14.527	23.269	73.585	90.483	66.018	65.06	69.937	109.006	73.384	100.736	123.625	106.448	119.218	135.594
CNAG_07008	793	33.249	15.832	41.835	12.946	21.386	23.188	25.138	10.501	29.351	18.984	16.116	23.037	28.822	15.494	4.563	21.48	13.385	16.441	15.217	4.302	25.322	16.168	19.926	16.518	23.169	14.874	14.621	29.277	22.888	38.215	23.558	21.684	14.769	31.101	16.907	26.606
